Player,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16
Sidnei Rechel da Silva Júnior,0.10989392,-0.030500209,0.01570529,0.124043375,-0.0020613098,-0.20423521,-0.023176279,-0.017486049,0.0011034305,0.04765979,0.17619966,0.07637836,0.005401672,-0.15180442,0.9348029,0.056501135
Simão Mate,0.419562,-0.012637478,0.012824984,-0.019212672,-0.008376544,-0.21934803,-0.014408013,-0.041614585,0.009822311,0.011402934,0.14786986,0.018505786,-0.00809181,-0.10474097,0.59778035,0.17566445
Sofiane Feghouli,-0.19595654,0.03901411,-0.03430621,0.464425,0.043591492,-0.36127552,-0.012023741,-0.042506736,0.04643452,0.045273494,-0.041706003,-0.13611637,0.016177228,-0.0371151,-0.712562,0.06395294
Stefan Savić,0.4926992,0.006238637,0.020234948,-0.19730797,-0.001987984,-0.26430506,-0.0018978756,-0.03170987,-0.0066418475,-0.0050880807,0.07335045,-0.00041213632,-0.0014689323,-0.03358611,0.905626,0.29523614
Stefan Šćepović,0.31289512,0.034863856,-0.004515538,-0.31087416,-0.00782387,0.13144925,0.016162837,-0.034715164,0.008509291,0.0057649896,0.059239686,0.06677767,0.016197294,-0.025698744,-0.65622807,0.5417655
Steven N''Kemboanza Mike Christopher Nzonzi,0.066405304,0.028037881,-0.0031708672,-0.433415,0.0024649436,-0.39647707,-0.00658587,-0.018403752,0.0383178,-0.054195493,-0.035912704,-0.116469115,-0.002826884,0.019181456,0.11011138,0.0056168414
Sérgio Paulo Barbosa Valente,-0.375452,-0.012656173,-0.016799225,0.5321224,-0.0019181886,-0.31581855,-0.035891794,-0.024257546,0.034154058,0.086028434,0.025914976,-0.07577812,-0.023431838,-0.112867564,-0.39820272,0.15657018
Takashi Inui,-0.1050788,-0.0037932917,-0.011103644,0.19105117,0.00806635,-0.0482498,-0.012948753,0.0068396395,0.007009424,0.024878183,-0.0015266961,-0.026335232,-0.010334075,0.0059303734,-0.6504656,0.22768845
Thomas Teye Partey,-0.5043968,-0.008320841,0.0214539,-0.6047161,-0.02958602,-0.04500995,0.0029859005,0.009482145,-0.010274208,-0.01848593,0.095281556,-0.000616688,-0.017506735,0.0019498204,-0.50133604,0.4598492
Thomas Vermaelen,-1.1182687,0.032708425,-0.015771829,-0.7951082,0.022877967,0.3385324,0.036373563,0.0047454312,-0.034640044,0.12193973,0.062319636,0.0677618,0.006851699,-0.14522222,0.6247872,0.27827397
Théo Bongonda Mbul''Ofeko Batombo,-0.74085575,-0.04413123,-0.038131982,0.13658965,-0.006662749,0.05245077,-0.0066964203,-0.02384683,-0.027342571,0.10372832,0.21017797,0.08412943,-0.010043362,-0.22225134,-0.7902594,0.15084843
Tiago Cardoso Mendes,-0.15567592,0.07201896,0.023393432,-0.49757096,0.022797989,0.16319904,0.018955331,0.021141201,-0.009792065,-0.0688561,-0.15462014,-0.11426707,-0.0018055296,0.21594355,0.8551097,-0.66757363
Tiago Manuel Dias Correia,-0.22229657,0.033974774,-0.012693016,0.511098,0.02600298,0.03065084,0.014725617,0.006552126,0.0149809895,0.030199273,-0.085815206,-0.08695002,0.012957446,0.10109161,-1.1481688,-0.1837803
Timothée Kolodziejczak,0.014981317,0.030112691,0.015819564,-0.36738738,0.020722715,-0.50269425,-0.0023795236,-0.014974282,0.0051808744,0.0007024356,-0.00650892,-0.06523611,0.00491022,-0.011498489,0.8327295,-0.07058427
Tomás Pina Isla,0.08364252,0.021553893,0.021429522,-0.22339901,-0.0047673048,-0.29285824,0.0014485281,-0.0054627317,0.003855934,0.03163745,0.004692632,0.034502015,-0.00027104854,0.018578188,0.3039808,0.25115952
Toni Kroos,-0.15970501,0.10524874,0.08701282,-0.39816216,0.004299355,0.31394082,0.0077681025,0.060266353,-0.016792536,-0.012609152,-0.4029423,-0.034283377,-0.017450815,0.41029584,0.7852864,-1.6962991
Vicente Guaita Panadero,0.32943955,0.024882648,-0.026675586,0.47674727,0.04943516,0.20883994,0.00954588,0.03435884,0.048017174,-0.16248181,-0.2755833,-0.21157794,0.0044795093,0.15642399,0.5856257,1.8985132
Vicente Iborra De La Fuente,0.74693274,0.04653403,0.0049105356,-0.058053784,0.009111024,0.39384064,-0.0008754061,-0.060246393,0.050450902,-0.014439561,-0.0031380488,-0.055694703,-0.005366716,0.0123748295,-0.64749235,0.2899551
Víctor Camarasa Ferrando,-0.052790504,-0.01623622,0.028843349,-0.37523326,-0.05343015,-0.2217101,-0.0025866486,0.048576742,-0.022527263,-0.036526456,0.010044836,0.10570247,-0.0016390053,0.050003394,-0.082670026,-0.22818509
Víctor Casadesús Castaño,-0.1892356,0.0073596467,0.011181927,-0.20286514,-0.016766084,-0.19026494,-0.010705066,-0.011231481,0.012268557,0.008073924,0.03500215,-0.040273875,-0.0038916944,0.0025964081,-0.5163961,0.60935676
Víctor Guillermo Álvarez Delgado,-0.08548056,-0.014659529,-0.014401939,0.71804607,0.014712079,-0.4185011,-0.025803173,-0.034129363,0.053180713,0.10929663,0.032497823,-0.036700074,-9.1893875e-05,-0.0878736,-0.3580182,0.16690718
Víctor Machín Pérez,-0.037761204,-0.059515655,-0.017863244,0.4236588,-0.04912891,-0.24285193,-0.018045062,0.035611045,-0.009300566,0.021981087,-0.010113627,0.06477582,-0.0007197293,-0.01619168,-0.5995151,-0.37024903
Víctor Rodríguez Romero,-0.08960809,-0.021685911,0.012718949,-0.28314546,-0.026855037,-0.20624045,0.0013096812,0.021983856,-0.040841963,0.0031116053,0.119968064,0.16666497,0.0028305398,-0.07499908,-0.3777037,-0.44258443
Víctor Ruíz Torre,-0.030191977,0.0047583682,-0.0043663983,-0.01256048,0.037720192,-0.00749164,-0.00480757,-0.020948598,-0.001135764,0.04643866,0.122950375,0.005708826,0.007835751,-0.11878316,1.1573662,0.07833011
Víctor Sánchez Mata,0.25495005,-0.007807464,0.018400563,0.109149724,-0.038805217,-0.11125403,0.0072123553,0.08634768,-0.04026536,-0.019492544,-0.17725123,0.08021945,-0.009340249,0.18299575,0.05352974,-0.32723042
Wanderson Maciel Sousa Campos,-0.7251323,-0.021783367,0.02579852,-0.10991733,-0.024953555,-0.28535673,0.012084404,0.011183353,-0.057575546,0.10201905,0.18401226,0.17334016,-0.0095864795,-0.108330525,-0.8222066,0.47659653
Weligton Róbson Pena de Oliveira,0.4834417,-0.012774559,0.012596432,0.17627698,0.013550077,-0.10644427,-0.002355098,0.0156044,-0.006016551,-0.012905053,-0.078684084,-0.06413135,-0.011063266,0.08494461,0.940892,0.28237164
Willian José da Silva,0.078349784,0.04998201,-0.019231966,-0.5134264,0.026180353,0.2197396,0.004372603,-0.06611315,0.033103097,-0.08143198,0.105487056,-0.14178121,0.0041983873,-0.066726945,-0.94412714,0.19408636
Xabier Etxeita Gorritxategi,0.26935253,0.006770041,0.01751305,-0.18187615,0.014560457,-0.18002847,0.0093931975,-0.0018522626,-0.005717139,-0.011391441,-0.0131143695,-0.016148254,-0.0041198703,0.036039364,0.82171196,0.06960005
Xabier Prieto Argarate,-0.21126764,0.0071634394,-0.021496717,-0.2377572,-0.00038624142,-0.50740063,-0.01092568,0.016983373,0.019994445,-0.06586028,-0.15079138,-0.13009697,-0.006451993,0.084913045,-0.052975442,-0.15234642
Xavier Torres Buigues,0.08025401,0.020451041,0.022530144,-0.34164503,0.006575621,-0.4321842,0.0024058141,-0.005496274,0.02111565,-0.030606173,-0.06597832,-0.1153852,-0.028165169,0.08390668,0.22554517,0.60155684
Yannick Ferreira Carrasco,-0.66375273,-0.044808716,-0.008474726,-0.03304085,0.0018330085,-0.10080809,0.010736306,-0.0012770204,-0.03777258,0.062289357,0.25070474,0.10599551,0.00031301827,-0.20376144,-0.8993832,-0.43458915
Yevhen Konoplyanka,-0.42927104,0.013582698,-0.024983406,0.34231526,0.029358413,0.16467912,-0.006682236,-0.043894507,0.030638775,0.09360319,0.0659871,-0.04559698,0.009071705,-0.09758297,-0.85735464,0.20124047
Youssef El-Arabi,0.5723412,0.00482913,-0.02976326,-0.22068791,0.007210236,0.5437758,-0.010070899,-0.06606721,0.0062056864,-0.057381067,0.22379519,0.0056575784,0.006705364,-0.20418984,-1.0420387,-0.018146515
Yuri Berchiche Izeta,0.29462513,0.011049642,-0.017474545,0.35912365,0.034180034,-0.14459112,0.01723373,0.031225247,0.003832345,-0.010219266,-0.19999123,-0.077487275,-0.00057845854,0.18233174,0.56011254,-0.67388856
Zakaria Bakkali,-1.0740554,-0.047839496,-0.011003669,0.062029447,-0.019322105,0.0729158,0.00052085816,0.054438394,-0.022304727,0.097729534,-0.053023383,-0.04026441,-0.02905487,0.056602616,-0.53447,0.6035633
Zouhair Feddal,0.54913056,-0.0012924235,0.013855121,0.1798576,0.017262327,0.2533619,0.007334984,-0.024772422,-0.005096138,0.020064538,0.11330061,0.0780583,0.00047110906,-0.077857785,0.8963126,0.15278076
Álvaro Cejudo Carmona,-0.062237702,-0.05148816,-0.0033958587,0.52506435,-0.032767877,-0.16602746,-0.012269979,0.014960995,-0.009335077,0.068838626,0.11868059,0.14314109,0.004236699,-0.11650534,-0.497219,-0.055373445
Álvaro González Soberón,0.3872161,0.033691004,-0.002441006,-0.060881633,0.049819663,-0.36913157,-1.0049825e-05,-0.030202426,0.035833992,-0.040481806,-0.0782576,-0.16181366,-0.0069915378,0.06346866,0.6531134,0.18166459
Álvaro Medrán Just,-0.21676607,0.013109664,-0.0072221546,-0.34585944,0.0106642395,-0.032359157,0.00784064,0.016566906,-0.022421766,-0.031657223,0.13580339,0.07848747,0.014564748,-0.073456526,-0.16190162,-0.16386487
Álvaro Negredo Sánchez,0.45929253,0.035834946,0.013606279,-0.21075147,-0.010943024,0.38779607,0.048076697,0.024551278,-0.060005914,0.0076736314,-0.039324656,0.14988475,0.03272579,0.13219014,-1.217398,0.41091928
Álvaro Vázquez García,0.4829197,-0.0022276063,0.03847332,-0.07894928,-0.049225997,0.2934039,0.02535556,0.064181864,-0.057125244,0.036497395,-0.05718807,0.230164,0.0058240653,0.1359129,-0.96127206,0.4214443
Ángel Lafita Castillo,0.16536523,-0.029514257,0.005570815,0.28787088,-0.0148348,0.15636703,0.00408078,0.016885888,-0.012338994,0.0177192,0.036491744,0.05857495,-0.008856909,-0.030308494,-1.0218669,-0.16666019
Ángel Martín Correa,-0.534119,-0.0003563647,0.0023852407,0.24990954,0.026474237,0.117301665,-0.021748789,-0.042550273,0.0135939475,0.108110346,0.1297085,-0.05576487,-0.00806598,-0.14079994,-1.0346191,0.21353108
Éver Maximiliano David Banega,-0.50715667,-0.06294955,-0.029788632,0.23091209,-0.034943663,0.023962863,-0.024633793,-0.038806584,-6.034285e-05,0.06492925,0.17936003,0.04121455,-0.017482126,-0.23067877,-0.49523395,-0.977708
Íñigo Lekue Martínez,-0.34894803,-0.06435379,-0.013196437,0.3039183,-0.032910038,-0.34936768,-0.023653135,-0.020128671,-0.006230155,0.10153071,0.23311032,0.11668257,-0.0069252322,-0.22291261,-0.27438092,0.04974656
Íñigo Martínez Berridi,0.33342627,0.0066276924,0.008467082,0.103874356,0.032789543,-0.15655868,-0.007525694,-0.031806584,0.010730416,0.017008502,0.10490068,-0.03853614,-0.0036190185,-0.08873747,0.90522975,-0.22106297
Óliver Torres Muñoz,-0.8156704,0.0016238466,0.020038446,-0.39196214,-0.014001681,-0.23638037,0.015027853,0.06920268,-0.037513606,0.057248373,-0.07475456,0.08017156,-0.0007133372,0.072873786,-0.16867058,0.2255474
Óscar Esau Duarte Gaitán,0.60241175,-0.013290944,0.003239659,0.037888862,-0.018794285,0.35661075,0.0003908572,-0.0150427595,-0.015656548,0.00045682542,0.078214236,0.08236686,-0.008405506,-0.030795421,0.5550121,0.39168543
Óscar de Marcos Arana,0.25630674,-0.05504556,-0.021513136,0.48248914,-0.03101792,-0.0710737,-0.0018953545,-0.0032994,-0.0085466495,0.0562849,0.07544502,0.10193023,-0.011683825,-0.107107945,0.36206383,-0.4450161
