Player,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16
Ander Capa Rodríguez,0.759122221543794,-0.41287947098817057,1.1510522783238737,0.750840318850556,-0.43917131790083286,0.5274561389558028,-0.01138428859421268,0.3841005041348223,-0.10663600709113391,-0.21339018036285815,0.13560329555822215,0.22343600734769448,-0.1804870150695396,-0.14145110182833415,-0.033057117560184764,0.06654453438253677
Ander Iturraspe Derteano,-1.1696315033380928,-0.6199284209918867,-0.3052319911079228,-0.33089021919304734,0.7174776742797454,-0.26279301365737073,0.09167524697575023,0.2479936103620552,0.1008793464356965,-0.19079078024062654,0.08017889156418817,-0.17374677607185246,-0.07671656979912261,-0.03716201854439808,-0.02966061135938241,-0.0173652187783585
André Filipe Tavares Gomes,2.6207520944925764,0.38354724576709204,-0.4105041831554697,-0.04088947991895595,-0.36393604279643227,-0.7798154003966131,0.34268340598319225,-0.28916302992123427,-0.2796854458679864,0.03586972628016004,-0.2791297073023221,-0.2781117230350888,0.059342214240216365,0.03172329854210544,0.02831575662618085,-0.02437314557048502
Andrés Eduardo Fernández Moreno,-3.247626600618841,-0.6264498123045372,-0.4765172711468665,0.5732997809285528,-0.7659995937000809,0.3200324918619851,-1.2921651581508846,0.09535739423902428,-0.020465987828461714,0.6894356416450049,-0.21116369951824182,-0.04246071047656135,-0.09859561922458035,-0.0012635378839473928,0.16206752980132644,0.004916461137600534
Andrés Iniesta Luján,3.0639142087117506,-1.0738606689661219,-1.1978680184128938,-0.234096631613084,-0.20694077720943121,-0.7897151783977449,-0.5423367179883865,-0.30291336263138974,-0.2629687377902742,0.17813763341911387,-0.34455868744124973,0.1654128635838567,0.2542062324802234,0.056484538608625755,-0.022091936546930036,-0.013571586688129729
Antoine Griezmann,1.8253440049904015,1.5830120437545798,-0.16363809135419954,-0.4908651735335949,0.20653591991948406,0.5557999987999386,0.06946392398224302,-0.2002152885590863,-0.09823788332684058,-0.2574957695522552,-0.0808004661581766,-0.17941316482054584,-0.0716802499386206,-0.01257019648625088,0.038347435155726244,-0.001168096516352322
Antonio Adán Garrido,-3.4550531234357975,-0.34331899503717306,-0.05154639667901613,1.0101260560733913,-1.2887201927384895,0.43771581506986307,-1.6086268853650991,0.0190145074540907,-0.016570092242910683,0.5585276770855186,-0.19878396603994059,0.058095468361830806,-0.05093371598334181,0.005387043910370331,0.1486887264501843,-0.0024251068022994576
Antonio Amaya Carazo,-0.9041435828843165,-0.6035560609447097,0.517074160660699,-0.14946247980613553,0.22520586995467556,0.4075348452065481,0.03582188279028948,0.15359329726293966,-0.14187293325990277,0.09882100075853142,-0.063763100144571,0.04342328008164807,-0.02681207103120243,-0.01793524222791558,-0.054635521977366874,-0.06458262928777675
Antonio Barragán Fernández,0.17331501968339671,-0.9284965871790534,0.5444606792305812,-0.034028724837894424,0.027221054259429386,0.15023360227952984,0.06217910546186463,0.01946907001553634,-0.32132481698469345,0.07796007381496128,0.07654553047481076,0.11940450531998273,-0.18276654372090578,-0.14314043979920438,-0.04455435161018677,0.07867918138268475
Antonio García Aranda,0.8219221253756089,-0.7816766411871297,0.2558892416223606,0.38904755296682686,-0.3426066265269074,-0.01182557804814466,-0.006054812026409734,0.6080197263438465,-0.09908143030670397,0.11737539529605476,0.4504292490943538,0.1747217353882929,-0.057182123015305314,0.13607598373604685,-0.017437117618321615,0.06282972773748995
