Player,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16
Abdoul Karim Yoda,0.013994938,-0.032572564,-0.010624059,1.1420082,0.0031922166,-0.0011654724,0.010701962,0.030531732,0.25569287,0.021688864,-0.03376646,0.13260977,-0.0062520043,0.011462236,-0.06891613,-0.23087277
Abdoulaye Doucouré,0.09668102,-0.009678316,0.3809589,-0.1627996,0.049713265,0.028136674,0.057379898,0.01564027,0.073453166,-0.16275088,-0.28451857,0.017249232,0.001692141,0.049888693,0.006453012,0.24182823
Abraham González Casanova,0.074520566,-0.016970698,0.18298644,-0.25404674,0.04171665,0.014346898,0.04397391,0.011465811,-0.031756174,0.010597098,0.30975398,0.14859448,0.0035205605,0.06534419,0.028929865,0.1999755
Adalberto Peñaranda Maestre,-0.020285668,0.0034490458,0.21545506,0.30641988,-0.00771629,-0.046576098,-0.013512156,0.040057693,-0.018319998,-0.012711496,0.065909,0.0949518,-0.038428698,-0.0023332462,0.03076349,-0.76472473
Aderllan Leandro de Jesus Santos,0.17536098,-0.04953576,0.098486595,-0.08821133,0.12560904,0.06827658,0.09816081,0.056619063,-0.3409741,0.011750569,-0.09606131,0.01070287,0.0015998982,0.116498955,0.07406069,0.96724105
Adil Rami,-0.049593456,0.049300108,0.2837855,-0.1677459,-0.0048598363,-0.015579512,-0.07130788,-0.005447907,0.29360723,0.26609644,0.22798695,-0.041187823,0.018418493,0.0023595062,0.045334518,0.8716174
Adrián Embarba Blázquez,-0.123359606,0.0933805,0.33892494,0.3419954,-0.042927686,-0.075111344,-0.08871468,-0.03230793,-0.12935282,0.15337767,-0.08743423,-0.03634665,0.005368009,-0.08418453,-0.04340186,-0.8455853
Adrián González Morales,-0.007815253,-0.02129934,0.23062842,-0.43519267,-0.018573882,-0.00013377109,0.009047693,-0.04906742,-0.14133264,0.14658645,-0.008939471,0.4629847,0.01677139,-0.024754863,-0.004836319,-0.3541686
Adrián López Álvarez,-0.1982639,0.16993992,0.023568666,0.013926069,-0.13203217,-0.21158312,-0.21717992,-0.075376086,0.4556603,0.16836101,0.41374347,-0.31309205,-0.00095081975,-0.12408049,0.012618185,-0.6008355
Adrián Marín Gómez,-0.07241404,-0.008597482,-0.046660457,0.42050916,-0.01618377,0.019971265,-0.02606651,-0.015172958,-0.20542921,-0.019396277,-0.40138224,-0.09410901,0.019224497,-0.07102306,-0.084275074,0.81161475
Alberto De La Bella Madureño,-0.13401124,0.0077756657,0.45019552,-0.28689915,-0.06674629,-0.04759812,-0.040040623,-0.023585822,-0.44040817,-0.093564354,-0.54086965,0.094617575,-0.002554355,-0.1081055,-0.07368969,0.4545995
Alberto Lora Ramos,-0.03892854,0.018842956,0.2159657,-0.08076238,-0.019653147,-0.021571014,-0.047282483,0.008998403,-0.43521112,-0.017867167,-0.23872285,-0.20893215,0.002696782,-0.020766616,-0.009964506,0.6059126
Alberto Mateus Contreiras Gonçalves,0.09240397,-0.07507599,-0.081571005,-0.28742316,0.029251492,0.042829648,0.11673332,0.014891597,-0.43943748,-0.31035593,1.0821621,0.30091873,-0.015016037,0.019647524,-0.0048250468,-0.71493125
Alejandro Arribas Garrido,0.055297423,-0.00086238596,0.008612872,-0.13219275,0.03185578,-0.016178928,-0.0029051155,0.019273747,-0.7721324,0.13188867,0.11258547,-0.11835776,0.0034026527,0.061604556,0.063659094,0.67651665
Alejandro Bergantiños García,-0.014256756,0.009434789,0.39221296,-0.49868974,-0.010356331,-0.03763216,-0.022431334,-0.02128926,-0.10625341,0.15081283,-0.31615597,0.29179025,0.0012319715,-0.0075572273,0.045069613,0.357121
Alejandro Menéndez Díez,0.054321572,0.012928606,-0.058198124,0.29194346,0.016367143,-0.011841153,0.005559688,0.022681264,-0.49521202,0.1234748,0.4023022,-0.0489285,0.012321951,0.05095642,0.0085993325,-0.46988446
Aleksandar Pantić,0.13067548,-0.055211466,-0.17420945,-0.14928636,0.06807269,0.02729128,0.07134509,0.01376416,-1.2583048,-0.021867977,0.7141414,-0.1983647,-0.0013282548,0.087445855,0.050573178,0.4733637
Alen Halilović,0.067863576,0.0063183014,-0.007540541,0.69831437,0.042741187,-0.011641645,-0.02874319,0.03679701,0.86733717,0.24472898,0.17630959,0.1575045,0.025844777,0.0999422,0.024914432,-0.6210839
Alexis Ruano Delgado,0.18710586,-0.028864026,-0.5786618,0.08195421,0.1372139,0.040962253,0.105654135,0.04964961,-0.47434542,0.07692159,0.1042326,-0.23994951,0.020428495,0.14068022,0.12905926,1.0657275
Alfred John Momar N''Diaye,0.08472438,-0.03859058,0.48029518,-0.14558762,0.06387991,0.030441463,0.05689512,0.025911843,-0.5122804,-0.06253228,-0.27096054,0.28020436,-0.01378739,0.044551887,0.014884937,0.15649657
Alhassane Bangoura,-0.088845514,0.039400607,0.2313546,1.2071149,-0.019011501,-0.047176342,-0.1027569,0.06076349,0.3024473,0.2973799,0.2759463,0.04088157,0.0034997324,0.017977767,-0.016606733,-0.82038295
Alphonse Areola,-0.037067607,-0.12125711,-1.4132285,0.030351622,-0.028184475,0.14621015,0.1272427,-0.034125876,-0.49035406,-0.5608058,1.4411111,-0.4213487,-0.049708832,-0.15363581,-0.073765695,0.7415895
Ander Capa Rodríguez,-0.11251867,0.09862596,0.051912792,0.26798275,-0.04536254,-0.08231378,-0.10230276,-0.0002974756,-0.947212,0.04399626,-0.40903768,-0.47730193,0.019337956,-0.08061889,-0.043946944,0.10174093
Ander Iturraspe Derteano,0.05717582,0.011588039,0.248902,-0.05680719,0.05460041,-0.02075584,0.022021785,0.023243163,0.46476036,0.028956259,0.5130374,0.06635187,0.0018471233,0.057962436,0.04135195,0.6008647
André Filipe Tavares Gomes,0.03281958,-0.032013793,0.27165765,0.2935513,-0.022235584,0.01795765,0.01451751,-0.030417543,0.47765255,0.047439065,-1.0146844,0.3404154,-0.021391047,-0.011632211,-0.042822614,-0.60178286
Andrés Eduardo Fernández Moreno,-0.1618144,0.05006341,-0.8709518,0.16614555,-0.10664118,0.058360107,-0.08322905,-0.04026668,-0.39354104,0.06803934,1.5585418,-0.55915403,0.0029024999,-0.10143787,-0.06005358,0.876426
Andrés Iniesta Luján,-0.045217328,-0.025502166,-0.1818842,0.30384788,-0.03478276,-0.051172636,0.024771001,-0.054990377,1.3179128,0.09486624,-1.361968,0.21498212,-0.045704074,-0.04353747,0.036325786,0.15360142
Antoine Griezmann,0.074931495,-0.008054131,-0.3698466,-0.5827168,-0.008570568,-0.048807994,-0.009640758,-0.0002448159,-0.026824769,0.26802066,-0.56052494,0.31119728,-0.00961562,0.07267857,0.13442682,-0.9001707
Antonio Adán Garrido,-0.22706729,0.08075174,-1.1595538,0.36259946,-0.11003696,0.036990155,-0.108977094,-0.060763188,-0.76530606,0.019369496,1.642754,-0.7372316,0.008081571,-0.19204925,-0.108907424,0.55482787
Antonio Amaya Carazo,0.07508538,-0.030045295,0.010883117,-0.16916817,0.03100932,0.012322295,0.03786874,0.020928849,-0.50538415,-0.011072346,0.2715182,-0.016073938,-0.00280017,0.056457605,0.03420854,0.6576922
Antonio Barragán Fernández,-0.018801786,-0.028525494,0.32773986,0.049790446,-0.007374497,0.017518612,0.013939148,0.015837438,-0.42357475,-0.0977284,-0.21378948,0.015950209,-0.014398546,-0.018780993,-0.03423747,0.6838728
Antonio García Aranda,-0.079174824,0.0683767,0.18143891,0.6023664,-0.026309596,-0.023660108,-0.105131425,0.0004775585,-0.21478069,0.19457585,-0.4864617,-0.2760202,0.028634239,-0.019977331,-0.044679318,0.4341631
Antonio Manuel Luna Rodríguez,-0.07259856,0.031665176,0.13161533,0.23335482,-0.03235134,-0.042638116,-0.06250014,-0.011783214,-0.42457464,-0.011788486,0.06944955,-0.24316345,0.005281554,-0.03490396,-0.048599113,0.45828962
Antonio Rodríguez Martínez,-0.07488141,0.061074503,-0.15048307,-0.111074224,-0.056578137,0.033678643,-0.076991186,-0.014312531,0.31566748,0.28447634,1.1904821,-0.275738,0.0062567117,0.029800434,0.047163375,1.2125964
Antonio Rukavina,-0.03189692,-0.018009746,0.24364194,0.0048281304,-0.003801008,-0.013980212,-0.0049829874,-0.015796337,-0.20156164,0.013992028,0.08039789,0.02744536,-0.014766085,-0.02286896,-0.017312154,0.7617111
Arda Turan,0.082762815,-0.032052245,-0.28583208,0.028221885,0.03280667,-0.022317696,0.09267348,-0.020226076,1.3894312,-0.22080679,-0.2010981,0.1776357,-0.019122345,0.01495982,0.038715918,0.174892
Aritz Aduriz Zubeldia,-0.07388853,0.05596394,-0.23867492,-0.42039222,-0.015761742,-0.055162337,-0.051420804,-0.033920024,-0.16161096,0.17216405,0.09227143,0.047803685,-0.0029916903,-0.058819823,0.037308626,-1.3253134
Aritz Elustondo Irribaria,-0.007828134,0.028452935,0.13042688,0.095667675,0.0067492537,-0.004170853,-0.043073636,-0.0023194582,-0.36239102,0.17329429,-0.33965263,-0.033209454,0.019640312,-0.0014726522,0.004311606,0.59661925
Armindo Tué Na Bangna,0.10939236,-0.025204781,-0.07867949,0.65539294,0.06767147,0.03209217,0.057450086,0.047358636,0.7066618,0.12152094,0.18892008,0.41082093,0.05231392,0.07586892,-0.030478537,-0.54932714
Arnaldo Antonio Sanabria Ayala,0.054768216,-0.082266785,0.2226798,-0.35836923,0.021646783,0.018432733,0.10669358,0.008226445,-0.3267022,-0.119369686,0.03600466,0.50598246,-0.0434969,0.015828473,0.033291295,-0.9546551
Arthur Etienne Boka,-0.063414164,0.04738339,0.31849658,0.4971527,-0.033485238,0.005077791,-0.09218283,-0.0056301723,0.13008402,0.2483689,-0.54781723,0.09658973,0.028662145,-0.03920522,-0.07099053,0.49415854
Asier Illarramendi Andonegi,-0.0022503585,0.015250083,-0.110054895,-0.0431555,-0.015685447,-0.013604918,0.02578022,-0.008027544,-0.54510194,-0.108022586,-1.0261248,-0.12403754,0.012717916,-0.019286841,-0.00028317524,0.33140427
Asier Riesgo Unamuno,-0.23492518,0.08982572,-0.9544646,0.32070637,-0.1281953,0.032764636,-0.13175751,-0.065483645,-0.6162973,0.110822864,1.619201,-0.67630154,0.013878156,-0.16381744,-0.09240382,0.6560384
Augusto Matías Fernández,0.1561046,-0.061629254,-0.33118725,-0.04782721,0.06709566,0.021293972,0.1480411,0.023759866,-0.05972075,-0.23681311,-0.9563642,-0.002375245,-0.01505983,0.06484085,0.05835992,0.5809406
Aymen Abdennour,0.11751116,-0.044078767,-0.10626023,-0.049297478,0.09240048,0.037114546,0.10669914,0.026498413,-0.13331811,-0.084108256,-0.18170397,-0.007304438,0.0028855964,0.05515649,0.05453552,0.9059704
Aymeric Laporte,0.07636067,0.011956892,-0.0608106,-0.26360705,0.053988706,0.01962248,-0.0046873596,0.041013632,-0.015403054,0.18840738,-0.41971588,-0.041183453,0.035223827,0.0855596,0.10929956,0.75101125
Aythami Artiles Oliva,-0.0016570773,-0.02973686,0.19016574,-0.38616395,0.014402297,0.032242984,0.028873185,0.022467598,0.1411433,-0.024575388,-0.3843348,0.0058623822,0.0057621677,-0.00096137676,0.038028,1.0132067
Benoît Trémoulinas,-0.18127416,0.07795838,0.68809193,-0.045553174,-0.09928918,-0.05694289,-0.14970243,-0.033263575,0.07095329,0.09550186,-0.43338212,-0.07934966,0.005671026,-0.10512058,-0.071865104,0.21487223
Bernardo José Espinosa Zúñiga,0.12036592,-0.026276076,-0.045567963,-0.33064324,0.058041174,0.002043821,0.029743869,0.027151212,-0.9622866,0.13244328,0.276856,-0.09764828,0.0058820974,0.11324633,0.09561058,0.56332064
Beñat Etxebarria Urkiaga,-0.11770187,0.04141361,0.27171612,-0.21818621,-0.07456981,-0.055433244,-0.056963563,-0.037127532,0.08968054,0.026723007,-0.9566625,-0.023508769,0.002066618,-0.09950387,-0.049969018,0.15901336
Borja González Tomás,0.014324801,-0.031631872,-0.22262672,-0.86251575,0.017129835,0.008444586,0.060606733,-0.024211103,-0.44055307,-0.038292293,0.321554,0.45023596,-0.0102274325,-0.025935844,0.04623027,-1.2552924
Bruno González Cabrera,0.23758787,-0.09996212,-0.004988946,-0.17493597,0.13899383,0.0879827,0.14403012,0.06534816,-0.6174674,-0.10220392,0.15722936,0.0342307,-0.007959526,0.14770797,0.08019547,0.80895257
Bruno Soriano Llido,0.0629888,-0.034377996,-0.45905888,-0.1777963,0.021962292,-0.005018637,0.06758722,0.0003474043,0.14669114,-0.068161674,-0.8446782,0.019560432,0.0068485485,0.008956999,0.06377706,0.53457123
Carl Medjani,-0.027623245,0.043338943,0.2214514,-0.19073413,-0.021492958,-0.031622365,-0.08333739,-0.0004938309,-0.067193024,0.34587583,0.30847487,0.008192205,0.017208094,0.03438783,0.057795886,0.77699834
Carles Planas Antolínez,-0.09153151,-0.022195172,0.13750505,-0.36073676,-0.07223806,-0.041128173,0.009258365,-0.031820837,-0.19804192,-0.27949402,-0.5578813,-0.014134057,-0.00092120277,-0.09074847,-0.07298068,0.46559447
Carlos Alberto Vela Garrido,0.015620207,-0.0045301775,0.25150475,0.34116337,0.018230239,-0.0033557424,0.00041378333,0.002805293,0.4422482,0.23270583,-0.43563938,0.2837023,-0.0077581024,0.032446083,0.016078483,-0.6801347
Carlos Carmona Bonet,-0.054261554,0.050457858,0.44418725,0.18347313,-0.026973262,-0.06633778,-0.06647959,0.015273457,-0.32318434,0.022419123,-0.08345877,-0.10473549,-0.022429364,-0.007712763,0.011204529,-0.38011417
Carlos Castro García,0.14048696,-0.057825185,-0.2147586,-0.22300518,0.033422712,0.028385034,0.09655389,0.048043657,0.17239651,-0.033945154,0.9929936,0.5294082,0.008419467,0.08411646,0.033466317,-0.47389373
Carlos Gurpegi Nausia,0.09695808,-0.042528283,0.24651514,-0.2551816,0.06959348,0.033545207,0.039721046,0.033136677,-0.37986952,0.03909647,0.118174635,0.012871352,-0.009262785,0.06853504,0.04010048,0.9762492
Carlos Henrique Casimiro,0.12561484,-0.0442051,-0.0029004423,-0.4514514,0.04375781,0.024378037,0.096111484,0.004603299,0.14400707,-0.23600371,-0.6000601,0.16129653,0.009122336,0.058601156,0.025190474,0.2279156
Carlos Martín Vigaray,0.05347068,-0.052407093,0.34807166,0.11276172,0.017154735,0.0022257592,0.0310351,0.024882931,-0.5554856,-0.0327121,-0.010379599,0.08978862,-0.032492895,0.04388826,0.013906452,0.2903622
Celso Borges Mora,0.077431515,0.013230751,0.23463811,-0.44356707,0.037331764,-0.0062965364,-0.0017087347,0.01674754,0.043145586,0.03340422,-0.30612805,0.14295883,0.020279495,0.047116634,0.06660964,0.29928747
Charles Días Barbosa de Oliveira,-0.016298708,-0.014228889,0.210136,-0.7989465,0.003137768,-0.013561424,0.028440453,-0.03456346,-0.30643812,0.034926195,0.012021854,0.4330407,-0.0059786863,-0.01597021,0.039230417,-0.9378604
Charly Musonda Junior,0.08323031,-0.066352166,0.060808178,1.355572,0.0508248,0.046989813,0.054995872,0.09873824,0.24274747,0.011595547,-0.28989738,0.12778005,-0.028870093,0.087397836,-0.023970226,-0.7127985
Christian Atsu Twasam,0.07591002,-0.03667171,-0.2081811,0.26626986,0.02052391,0.0021794557,0.060290176,0.024000168,0.46750116,0.0021358014,0.58363426,0.52822244,0.010498201,0.016124364,-0.0066242544,-0.49393836
Claudio Andrés Bravo Muñoz,0.09777088,-0.045765977,-0.5206505,-0.33731577,0.051101305,0.10689286,0.12713206,-0.002864901,0.68415195,-0.12770672,0.96249485,-0.06684059,-0.03343538,0.056849018,0.09454332,1.3563333
Cristiano Biraghi,-0.14100975,0.04094656,0.45519865,0.03837713,-0.08279788,-0.061565176,-0.12462531,-0.038443957,-0.42962128,0.19994202,0.10265969,-0.11605932,0.00423107,-0.067478225,-0.04925117,0.5410991
Cristiano Piccini,0.013280174,-0.005337985,0.31838956,0.5658601,0.018507123,0.03852621,-0.0289587,0.006004952,-0.24180028,0.10021508,-0.7106895,0.114336096,0.01403996,-0.017156275,-0.050026983,0.11497804
Cristiano Ronaldo dos Santos Aveiro,0.29180706,-0.109077014,-1.0217128,-0.6147902,0.17427059,0.1294533,0.18925342,0.06667079,0.5766051,0.14812802,-0.40439448,0.3290907,0.034712225,0.23957828,0.07494828,-1.7688776
Cédric Bakambu,0.052080467,-0.049397253,-0.0670131,-0.34789005,0.008598161,0.0009487153,0.07979551,0.015554658,-0.07968149,-0.116861105,0.4751311,0.4018739,-0.017649878,0.009127179,0.021229051,-0.8494169
Damián Nicolás Suárez Suárez,-0.09332603,0.033224247,0.43628564,0.14278546,-0.054618306,-0.02014477,-0.09935581,-0.0062583694,-0.16282897,-0.012337364,-0.47317016,-0.18326628,0.014754194,-0.055905085,-0.06716532,0.5060298
Dani Castellano Betancor,0.066115014,-0.0006740761,0.036048915,0.46717256,0.047074966,0.051304426,0.032627065,0.024743924,-0.29381567,-0.024286428,-0.73926497,-0.02279255,0.015749266,0.019201338,-0.032982603,0.564881
Daniel Alves da Silva,-0.06168242,-0.005175581,-0.10350197,0.0120531805,-0.04785088,-0.039565593,0.0033792849,-0.031819016,0.9392314,-0.03030527,-1.1506243,-0.0486226,-0.025490435,-0.042891726,0.016596105,0.4413132
Daniel Arnaud N''Di	,-0.10590495,-0.0027318043,0.09568773,0.5051173,-0.04311737,-0.018545737,-0.031238286,-0.009379888,-0.040448096,0.09381696,0.36569738,0.26023,-0.014308966,-0.088035844,-0.054134376,-0.5862292
Daniel Carvajal Ramos,0.050616384,-0.021684317,-0.10298241,0.13237089,0.0059780967,0.028839074,0.054473855,0.015132302,0.46899822,-0.3704671,-0.85195833,-0.20738901,0.0038986693,-0.0088837985,-0.03339635,0.41685084
Daniel Ceballos Fernández,0.011577128,-0.02971511,0.16839886,0.63808095,0.0045127254,0.0005959395,0.031571932,-0.010733797,0.39901218,-0.09457535,-0.46176022,0.14109713,-0.034973778,-0.01904901,-0.05236282,-0.0730637
Daniel Filipe Martins Carriço,0.08856666,-0.046724375,-0.3638319,-0.25326553,0.0690298,0.064260274,0.08506044,0.009124843,0.04572389,-0.198774,0.11623748,-0.09890001,0.007297509,0.0071622273,0.03448281,0.73093325
Daniel García Carrillo,-0.11686991,0.03005038,0.49587882,-0.21663451,-0.060991704,-0.035349697,-0.063060135,-0.047407385,-0.29696223,0.028854135,-0.6299464,0.16827792,0.0040211338,-0.11627682,-0.08106768,0.36142516
Daniel Parejo Muñoz,-0.007891796,-0.0026079267,-0.00056368293,-0.3640655,-0.046693575,-0.05360701,-0.006405092,-0.01515125,0.26942518,0.045577183,-1.0683571,0.08304388,-0.021444907,0.0058180904,0.0362306,-0.15868057
Daniel Wass,-0.057640593,0.012332261,0.32900655,-0.42162558,-0.05125974,-0.03693448,-0.017373845,-0.047923427,0.16674368,-0.020011047,-0.577486,0.079978466,-0.00285542,-0.039185327,-0.020683307,-0.16931374
Daniele Bonera,0.12164236,-0.094701566,-0.15698397,-0.26113757,0.089749046,0.08119076,0.15008906,0.018310798,0.24319397,-0.20349443,0.24458133,0.08378842,-0.022403179,0.022692937,0.04618681,1.0041063
Danilo Barbosa da Silva,0.05869558,-0.017052246,0.44087416,0.45184112,0.057064947,0.020056034,0.032303363,0.034568097,0.1457392,0.12664819,0.0031085368,0.38504192,0.0059768073,0.04394616,-0.016363446,-0.12836376
Danilo Luiz da Silva,0.02118881,0.03141587,-0.09359574,-0.34629026,-0.016243838,-0.023583526,-0.015455306,0.03260156,0.31820318,-0.13944615,-1.0750443,-0.2732419,0.02000522,0.020500315,0.062693454,0.43607208
David Barral Torres,0.24921952,-0.14683892,0.41432977,-0.2743324,0.08713629,0.10547671,0.23725916,0.07836207,0.10790267,-0.3291478,1.0012275,0.7675016,0.0049956907,0.15951218,-0.013430014,-0.5530319
David García Santana,0.029676864,0.027812468,-0.07484093,-0.35513186,0.009941116,-0.015023181,-0.039465353,0.022772636,-0.16087876,0.14963122,-0.43165568,-0.1273197,0.024495995,0.04136955,0.08624756,0.8391458
David Juncà Reñé,-0.1448517,0.061857842,0.3378156,0.21967395,-0.08095675,-0.067489386,-0.097914614,-0.03129333,-0.3789093,-0.09465008,-0.12465086,-0.26800433,0.0047408543,-0.10859254,-0.111963645,0.05121526
David Navarro Pedrós,0.17225292,-0.121653676,-0.08418615,-0.22541308,0.088659026,0.08890751,0.15316567,0.02984106,-0.41652384,-0.20292525,0.3290715,0.04870411,-0.013346587,0.096057594,0.040302947,0.87251616
David Rodríguez Lombán,0.1431004,-0.069804914,-0.028431851,-0.19446214,0.08129604,0.048562516,0.08389218,0.03684064,-0.31229773,0.04656601,0.34434503,-0.034597356,-0.0028379383,0.11888226,0.08334108,1.0393833
David Simón Rodríguez Santana,-0.12036591,0.039163947,0.4645195,0.023452792,-0.06062655,-0.028625986,-0.08411097,-0.011355323,0.09493708,0.041141868,-0.6031407,0.045868706,-0.0016609336,-0.085937455,-0.05165909,0.26869455
David Zurutuza Veillet,0.14282766,0.03563806,0.021275152,0.37695068,0.07236526,0.040868703,0.0068772375,0.06330962,0.060966183,-0.014250454,-0.5969779,-0.21973349,0.049866505,0.09534328,0.020827493,-0.22852182
Denis Suárez Fernández,-0.064327344,0.062834494,0.2356331,0.4696216,-0.04516615,-0.04428414,-0.07781166,0.00966764,0.0037711642,0.17712535,-0.27508938,-0.02603011,0.01647363,-0.008571856,-0.037383568,-0.54829025
Deyverson Brum Silva Acosta,-0.09284612,0.03019622,-0.097909845,-0.357675,0.011894768,-0.025318783,0.013434779,-0.05303847,-0.7650746,0.05154366,0.23318465,0.20672637,-0.013991745,-0.11889596,0.008523297,-1.2123594
Diego Alves Carreira,0.05122042,-0.043447036,-0.6512232,-0.23946378,-0.023438944,0.13571642,0.03929097,0.010871028,-0.40595266,-0.07701068,1.5792226,-0.4028439,-0.026823062,0.04399608,0.024027852,1.1507195
Diego Antonio Reyes Rosales,0.16758175,-0.060102135,-0.198547,-0.09235139,0.100067645,0.07015816,0.10009195,0.052293323,-0.46689364,-0.09952715,-0.15842323,0.009741338,0.013463903,0.095507614,0.073445,0.76750684
Diego Javier Llorente Ríos,0.08500614,-0.015632577,0.09083061,-0.046765815,0.05584411,0.029752135,0.038147163,0.03540649,-0.31740117,-0.011684541,-0.4272372,-6.924434e-05,0.009606887,0.048811316,0.039043356,0.5795026
Diego Mariño Villar,-0.06408645,-0.017636292,-0.5057713,-0.16537686,-0.078007564,0.09542303,-0.006577966,-0.027429985,-0.03806755,0.04650333,1.2970513,-0.37734118,-0.021960523,0.0012653171,0.012224482,1.2877209
Diego Roberto Godín Leal,0.15707709,-0.037756618,0.02949809,-0.16671859,0.09972475,0.0394625,0.06921459,0.05242387,-0.4806306,0.031822402,0.04820423,-0.058630705,0.011025911,0.123363696,0.08906173,0.6023624
Dimitri Foulquier,0.119892724,-0.039230794,0.12653475,0.34443334,0.08738412,0.03772365,0.061021954,0.07187906,-0.51470166,-0.10708321,0.19543865,-0.057877608,-0.0065552243,0.07862465,0.020696769,0.23722485
Duje Čop,-0.07876408,0.01793782,0.37320858,-0.22384508,-0.050602376,-0.057251323,-0.053023566,-0.026672762,-0.25006133,0.14690565,0.19494213,0.26436937,-0.018529434,-0.032768503,0.022234319,-0.8353891
Edgar Antonio Méndez Ortega,-0.11970175,0.038098514,-0.0054507097,0.3789036,-0.0417257,-0.051409554,-0.04989852,-0.017724665,-0.4901001,0.102178365,0.725055,0.061551604,-0.016334716,-0.09908104,-0.053438094,-0.48900384
Emiliano Buendía,0.13302168,-0.052751545,-0.0016846731,0.17853546,0.09133503,0.036497455,0.14316773,0.030738492,0.27099645,-0.14870071,0.3293943,0.33409524,0.014527909,0.063484505,-0.0025370996,0.061093517
Emiliano Daniel Velázquez Maldonado,0.02995168,0.10431176,-0.48035946,-0.11140761,0.012780473,-0.053403858,-0.123088956,0.0365247,-0.90272516,0.40291995,0.13947025,-0.4417516,0.06595864,0.084705606,0.12611367,0.3002842
Eneko Bóveda Altube,0.0068046027,-0.03727096,-0.1618478,0.06971283,0.0072837514,0.039938774,0.05723241,-0.004154952,-0.47200644,-0.19681843,-0.2270194,-0.072419144,0.012827272,-0.050633844,-0.037919533,0.5996953
Enzo Nicolás Pérez,0.11055312,-0.06454487,0.46627402,0.04609917,0.0927123,0.05731926,0.11193063,0.036007725,0.25428885,-0.15130723,-0.17352542,0.38835466,-0.027097046,0.04983016,0.014753913,0.4424386
Enzo Pablo Roco Roco,0.1022387,-0.046108764,-0.15492038,-0.2274252,0.06480936,0.01800933,0.07442718,0.02004844,-0.14118655,0.015148173,0.17262962,0.036377512,-0.008794827,0.073721424,0.091359995,0.7864229
Eric Bertrand Bailly,0.08417065,-0.065772735,-0.058185834,0.011115926,0.04265201,0.04478513,0.088213794,0.01781102,-0.3084506,-0.076780245,0.27058518,-0.025445385,-0.017486408,0.047921762,0.027563557,0.77719545
Esteban Félix Granero Molina,-0.08479255,0.004780416,0.40050775,0.03802855,-0.06136795,-0.062302675,-0.037767828,-0.018919185,0.031908836,0.052794576,-0.21487191,0.20358045,-0.0048824986,-0.033857424,-0.04233697,0.26385278
Fabián Ariel Orellana Valenzuela,0.11093948,-0.05023989,-0.5087706,0.85756207,-0.012127739,0.0062149744,0.030700868,0.03548082,0.54722756,0.13941216,-1.1751027,-0.15519711,-0.033179637,0.1134485,0.01288318,-1.0786237
Fabián Ruiz Peña,0.02759707,-0.021276511,0.37167653,0.1933116,0.01488465,-0.013693664,0.044161882,-0.008640767,0.4828639,-0.1530019,0.46380088,0.22360188,-0.0071168826,0.01752272,-0.044149652,-0.028022295
Fayçal Fajr,-0.0706716,0.08712751,0.2394037,-0.14706188,-0.038818907,-0.074462324,-0.117176786,-0.038838826,0.28355813,0.3593656,-0.44519988,0.13810652,0.023816563,-0.030760938,0.03327631,-0.012337214
Federico Nicolás Cartabia,0.18138105,-0.025577337,0.03093684,0.081666335,0.08370412,0.049039144,0.07427207,0.038089715,0.22662193,0.049737792,0.016154382,0.24570282,0.027594093,0.12725934,0.029977985,-0.6679261
Felipe Salvador Caicedo Corozo,0.09377944,-0.06973566,0.18308856,-0.124049924,0.03604764,0.023819197,0.07757985,0.044409223,-0.1790442,0.037124563,0.38756573,0.58422923,-0.021702547,0.06957378,0.061458662,-0.8768065
Fernando Damián Tissone,-0.03481247,-0.002767155,-0.0045840344,0.11638316,-0.016977957,-0.0059491005,0.011199336,-0.021983564,-0.17536044,-0.002771226,-0.60763574,0.08210846,0.016013077,-0.03997785,-0.038773846,0.44426572
Fernando José Torres Sanz,0.0030273371,-0.011564185,-0.12800232,-0.006549556,-0.006255514,-0.009668317,-0.012285586,0.01830465,-0.13410574,0.16802838,0.41855705,0.3581703,0.0036290204,0.0070133004,0.02713208,-1.2505331
Fernando Llorente Torres,-0.0010214801,-0.008412691,0.12629656,-0.3526057,-0.0057969824,-0.006429842,0.028348142,-0.017160427,-0.42013115,-0.22425391,0.6637733,0.13680334,-0.0062193605,-0.044869777,-0.018467963,-0.9089344
Fernando Navarro i Corbacho,-0.05389464,0.036729038,0.26287612,0.12214064,-0.016086804,-0.024544045,-0.067638405,0.011568049,-0.34000522,0.055043925,-0.20502512,-0.22621447,0.012716416,-0.02287237,-0.021150341,0.77112013
Filipe Luís Kasmirski,-0.004694193,0.008945039,-0.23850006,0.8933555,-0.06455779,-0.0052374476,-0.030388862,-0.0041422816,0.0785466,-0.1474819,-1.3083583,-0.36509237,-0.01028834,-0.02625752,-0.09312393,0.18955874
Francisco Alcácer García,0.1366733,-0.053559236,-0.036402605,-0.735177,0.052883293,0.031888183,0.09175109,0.040584832,-0.23920096,-0.14881708,0.49032834,0.3185578,-0.0051038796,0.09253486,0.0840415,-0.9429344
